Data;precip
2006-08-01 00:00:00;44.06639099121094
2006-09-01 00:00:00;73.25989532470703
2006-10-01 00:00:00;130.67422485351562
2006-11-01 00:00:00;170.42196655273438
2006-12-01 00:00:00;190.7129364013672
2007-01-01 00:00:00;213.48483276367188
2007-02-01 00:00:00;234.29176330566406
2007-03-01 00:00:00;193.63185119628906
2007-04-01 00:00:00;168.2476806640625
2007-05-01 00:00:00;119.23017120361328
2007-06-01 00:00:00;63.4640007019043
2007-07-01 00:00:00;68.17003631591797
2007-08-01 00:00:00;47.2147331237793
2007-09-01 00:00:00;54.284854888916016
2007-10-01 00:00:00;107.58383178710938
2007-11-01 00:00:00;148.45445251464844
2007-12-01 00:00:00;190.3650360107422
2008-01-01 00:00:00;250.52894592285156
2008-02-01 00:00:00;226.9836883544922
2008-03-01 00:00:00;259.88531494140625
2008-04-01 00:00:00;194.87579345703125
2008-05-01 00:00:00;135.4654541015625
2008-06-01 00:00:00;70.32796478271484
2008-07-01 00:00:00;50.7919921875
2008-08-01 00:00:00;54.820228576660156
2008-09-01 00:00:00;66.16329193115234
2008-10-01 00:00:00;111.43309020996094
2008-11-01 00:00:00;160.07948303222656
2008-12-01 00:00:00;215.351806640625
2009-01-01 00:00:00;234.24435424804688
2009-02-01 00:00:00;236.31935119628906
2009-03-01 00:00:00;232.76345825195312
2009-04-01 00:00:00;215.75111389160156
2009-05-01 00:00:00;166.2559814453125
2009-06-01 00:00:00;99.07318878173828
2009-07-01 00:00:00;65.87250518798828
2009-08-01 00:00:00;57.97441101074219
2009-09-01 00:00:00;83.98883819580078
2009-10-01 00:00:00;142.22984313964844
2009-11-01 00:00:00;136.06690979003906
2009-12-01 00:00:00;232.8948211669922
2010-01-01 00:00:00;223.2430877685547
2010-02-01 00:00:00;182.4791259765625
2010-03-01 00:00:00;200.61553955078125
2010-04-01 00:00:00;184.01287841796875
2010-05-01 00:00:00;111.0362319946289
2010-06-01 00:00:00;71.15538787841797
2010-07-01 00:00:00;68.44800567626953
2010-08-01 00:00:00;35.49473190307617
2010-09-01 00:00:00;56.94798278808594
2010-10-01 00:00:00;117.62489318847656
2010-11-01 00:00:00;166.6800537109375
2010-12-01 00:00:00;213.19927978515625
2011-01-01 00:00:00;250.4254150390625
2011-02-01 00:00:00;239.12216186523438
2011-03-01 00:00:00;263.5718994140625
2011-04-01 00:00:00;203.57757568359375
2011-05-01 00:00:00;133.80067443847656
2011-06-01 00:00:00;72.91971588134766
2011-07-01 00:00:00;67.82477569580078
2011-08-01 00:00:00;54.12742614746094
2011-09-01 00:00:00;60.294124603271484
2011-10-01 00:00:00;141.11032104492188
2011-11-01 00:00:00;154.05140686035156
2011-12-01 00:00:00;176.9628448486328
2012-01-01 00:00:00;249.23902893066406
2012-02-01 00:00:00;210.1338653564453
2012-03-01 00:00:00;202.16220092773438
2012-04-01 00:00:00;152.23495483398438
2012-05-01 00:00:00;115.85133361816406
2012-06-01 00:00:00;83.32023620605469
2012-07-01 00:00:00;64.07085418701172
2012-08-01 00:00:00;39.82576370239258
2012-09-01 00:00:00;66.3161392211914
2012-10-01 00:00:00;90.01249694824219
2012-11-01 00:00:00;156.84140014648438
2012-12-01 00:00:00;176.35360717773438
2013-01-01 00:00:00;240.1668701171875
2013-02-01 00:00:00;202.9973907470703
2013-03-01 00:00:00;228.61007690429688
2013-04-01 00:00:00;177.82435607910156
2013-05-01 00:00:00;126.75772094726562
2013-06-01 00:00:00;93.3936538696289
2013-07-01 00:00:00;72.69075012207031
2013-08-01 00:00:00;58.67600631713867
2013-09-01 00:00:00;76.67147064208984
2013-10-01 00:00:00;115.77678680419922
2013-11-01 00:00:00;184.48167419433594
2013-12-01 00:00:00;199.52610778808594
2014-01-01 00:00:00;188.2086181640625
2014-02-01 00:00:00;216.04246520996094
2014-03-01 00:00:00;247.06166076660156
2014-04-01 00:00:00;180.1879425048828
2014-05-01 00:00:00;135.38998413085938
2014-06-01 00:00:00;94.23428344726562
2014-07-01 00:00:00;65.80326080322266
2014-08-01 00:00:00;48.16366195678711
2014-09-01 00:00:00;76.17913818359375
2014-10-01 00:00:00;116.21231842041016
2014-11-01 00:00:00;170.8486785888672
2014-12-01 00:00:00;193.953369140625
2015-01-01 00:00:00;184.35867309570312
2015-02-01 00:00:00;202.704833984375
2015-03-01 00:00:00;230.95889282226562
2015-04-01 00:00:00;172.55508422851562
2015-05-01 00:00:00;143.8007049560547
2015-06-01 00:00:00;77.05450439453125
2015-07-01 00:00:00;77.06962585449219
2015-08-01 00:00:00;37.80634689331055
2015-09-01 00:00:00;58.53421401977539
2015-10-01 00:00:00;81.15043640136719
2015-11-01 00:00:00;121.84680938720703
2015-12-01 00:00:00;137.97276306152344
2016-01-01 00:00:00;264.1470642089844
2016-02-01 00:00:00;168.41964721679688
2016-03-01 00:00:00;216.37799072265625
2016-04-01 00:00:00;136.67333984375
2016-05-01 00:00:00;107.20651245117188
2016-06-01 00:00:00;72.2887954711914
2016-07-01 00:00:00;53.479103088378906
2016-08-01 00:00:00;50.945579528808594
2016-09-01 00:00:00;63.854915618896484
2016-10-01 00:00:00;120.71463775634766
2016-11-01 00:00:00;143.9650421142578
2016-12-01 00:00:00;196.8583221435547
2017-01-01 00:00:00;230.1900177001953
2017-02-01 00:00:00;232.77398681640625
2017-03-01 00:00:00;219.76011657714844
2017-04-01 00:00:00;168.969970703125
2017-05-01 00:00:00;125.6933364868164
2017-06-01 00:00:00;65.91524505615234
2017-07-01 00:00:00;42.68927764892578
2017-08-01 00:00:00;48.352317810058594
2017-09-01 00:00:00;56.724361419677734
2017-10-01 00:00:00;102.75626373291016
2017-11-01 00:00:00;159.86231994628906
2017-12-01 00:00:00;204.22731018066406
2018-01-01 00:00:00;204.17955017089844
2018-02-01 00:00:00;232.72210693359375
2018-03-01 00:00:00;201.59373474121094
2018-04-01 00:00:00;195.2034912109375
2018-05-01 00:00:00;117.10100555419922
2018-06-01 00:00:00;65.76786041259766
2018-07-01 00:00:00;56.267250061035156
2018-08-01 00:00:00;62.792808532714844
2018-09-01 00:00:00;80.05496978759766
2018-10-01 00:00:00;129.99534606933594
2018-11-01 00:00:00;186.45387268066406
2018-12-01 00:00:00;203.3251190185547
2019-01-01 00:00:00;190.79718017578125
2019-02-01 00:00:00;222.12611389160156
2019-03-01 00:00:00;227.4381561279297
2019-04-01 00:00:00;202.97299194335938
2019-05-01 00:00:00;146.39137268066406
2019-06-01 00:00:00;74.72734069824219
2019-07-01 00:00:00;54.34675598144531
2019-08-01 00:00:00;44.046749114990234
2019-09-01 00:00:00;51.4202995300293
2019-10-01 00:00:00;121.04595184326172
2019-11-01 00:00:00;143.32037353515625
2019-12-01 00:00:00;194.47601318359375
2020-01-01 00:00:00;222.2412872314453
2020-02-01 00:00:00;212.88783264160156
2020-03-01 00:00:00;214.28750610351562
2020-04-01 00:00:00;178.93360900878906
2020-05-01 00:00:00;143.38241577148438
2020-06-01 00:00:00;79.80519104003906
2020-07-01 00:00:00;51.47314453125
2020-08-01 00:00:00;42.890743255615234
2020-09-01 00:00:00;52.19393539428711
2020-10-01 00:00:00;100.67344665527344
2020-11-01 00:00:00;140.05384826660156
2020-12-01 00:00:00;176.1672821044922
