;0;1;2;3;4;5;6
1969-09-01;-0.4547692205285476;-0.48916685145277994;0.2360215952078994;0.4351556206732827;-1.4030866562201205;0.3259794439085962;-0.49839366016316233
1969-10-01;-0.5130989925649259;-0.3632832868451614;0.09527281037444268;0.38651660729448084;-1.2210196157166335;0.2724074179234531;-0.44994600820015246
1969-11-01;-0.2622389951467868;-0.20496234211808254;-0.28039479552596175;0.14667235064512074;-0.8872919034730404;-0.1883622005548586;-0.46019356083140106
1969-12-01;-0.507865745780491;-0.14185284044610938;0.2383085482068275;0.03587857110983844;-1.075433252840674;-0.4170550902451519;-0.44172449012004894
1970-01-01;-0.6186398597459247;-0.34408480783467515;0.6796080425721256;0.14680549159020795;-0.7741903318484534;-0.5535285933985035;-0.5644453642375058
1970-02-01;-0.7012212190933134;-0.06614889045124013;0.5749818542260166;0.03968515127541253;-0.40180346079789137;-0.3177094207312291;-0.43619134604975496
1970-03-01;-0.5842753623581227;-0.018009091484331413;0.1419646617784262;-0.2280509299897058;-0.4033090516014548;-0.17364788878456586;-0.31159299815395597
1970-04-01;-0.7342692845405082;0.12860949983461709;0.17486542545157627;-0.34551244159721695;-0.38309334165233905;-0.22180057028295586;-0.16155545096148477
1970-05-01;-0.7827213422508534;0.19728768197896873;0.08451509787137962;-0.5824104241951673;-0.33239352269535893;-0.3174393208816729;-0.1132288762810792
1970-06-01;-0.4878765565647305;0.19455413697792198;0.0020814851810740664;-0.6347127210866436;-0.324914060081206;-0.27382709116738196;-0.12284520262267373
1970-07-01;-0.4342452153127263;0.16596372932011583;0.04263998715550882;-0.7550827676130434;-0.28543805059888017;-0.3004824024139245;-0.100285387628191
1970-08-01;-0.2878239593184835;0.19336874510693497;0.06950875062105571;-0.7177513689140664;-0.22556873534879704;-0.18322204398650047;-0.15982718492319795
1970-09-01;-0.33893389657636147;0.19731749886140568;0.1475111001084902;-0.6571109026720559;-0.12455115507342142;-0.009787482836124267;-0.09204019443100313
1970-10-01;-0.33252230904824576;0.05213698332131088;0.5219779203349371;-0.5370182977184049;-0.21890808969887232;0.016121615495425803;-0.2533854124341769
1970-11-01;-0.7504512567783542;-0.049056818738089585;0.7461720194526598;-0.274991152129803;-0.5211713991870235;0.552635811674509;-0.22098766157393837
1970-12-01;-0.2548186915157536;-0.23911336548513382;-0.18760856709431262;-0.4594231015991699;-0.8556936056943356;0.5653240519438849;-0.2834514151928151
1971-01-01;-0.007957940638627092;-0.13528973537637534;-1.107285375436648;-0.8234686391248005;-1.3436969380455328;0.5756406088246573;-0.1420397775663722
1971-02-01;0.0726609458610229;-0.20523497652481132;-1.2338742760739243;-0.6459971571785614;-1.664785709606936;0.5643232759299471;-0.060173705757484264
1971-03-01;0.1389109768675631;-0.2322971333601896;-1.1363348246518654;-0.5628079407426351;-1.4787216547937905;0.4976775096810711;0.005454490818682767
1971-04-01;0.3045043514172016;-0.3746709383276229;-0.8867906987075418;-0.21910822336832259;-1.4661892774940626;0.5158720006714146;-0.15084293093840928
1971-05-01;0.31075613028997506;-0.2934355107769791;-0.8397189748988588;0.042168436942304155;-1.3914233168109789;0.5466495541595784;-0.17267704574507817
1971-06-01;0.19378202365960603;-0.24886477278432093;-0.7880993846271895;0.10387925743652152;-1.249708071229885;0.6989930066022815;-0.038177452562944886
1971-07-01;0.3109361421137953;-0.14345819658363637;-0.8087160395963026;0.13910965880831513;-1.1513544805777343;0.7191667097238384;0.04850545468497963
1971-08-01;0.26285853963224715;-0.09459516818678129;-0.8052874727480128;0.10040630374834236;-1.2189119410924139;0.6403012452248112;0.1223564797375093
1971-09-01;0.2527144144712431;-0.10707533877764848;-0.7517571791274852;0.09371621469311917;-1.1310720262541873;0.472913110249225;0.08183687880493615
1971-10-01;0.08785688711104336;0.08848213428234408;-0.8943121932521877;0.15770603988784068;-0.9826773594473864;0.721199766829226;0.1950387558335269
1971-11-01;0.0871654329574774;0.15560543822918582;-0.7506678700245359;-0.0327418395309879;-0.9252559292852381;0.5080847257526744;0.3703715747687537
1971-12-01;-0.22241569877069045;0.010275767014288631;-0.4482388438978327;0.03979006268315134;-0.4462150571801714;0.42894707529264164;0.24933519004319993
1972-01-01;-0.22078595364969572;0.34845084376484425;-0.2821880012474964;0.16028819124537624;-0.20211754814256155;0.5562358769905572;0.27841048625583126
1972-02-01;-0.05180812183231501;0.4418639101145236;-0.07115980720878481;0.1736427029166033;0.29556882687413844;0.5637579728139802;0.14711664175033995
1972-03-01;-0.10110271754967193;0.3519426395126901;-0.02283189291499052;0.028554887271947577;0.15749150884498397;0.5604312033621539;-0.04748814927196793
1972-04-01;-0.1623267234347093;0.4097121358605933;-0.13799829851631493;-0.2642398227466879;0.16760520903542392;0.48171590417599375;0.0030079914458931087
1972-05-01;-0.33289934086675776;0.42914200605439495;-0.11662534751596076;-0.4279366070915635;0.13052820531851209;0.2860639854716296;0.059724639506752504
1972-06-01;-0.37238368133852706;0.4032600979653337;-0.15479388862882837;-0.47773669492311777;-0.03682014891324358;0.06610674594428534;0.010178552409037811
1972-07-01;-0.2452673738792931;0.41236862414460357;-0.16179882672408197;-0.5021899042367136;0.06133245766570246;-0.041057357656734794;0.026847756866830136
1972-08-01;0.24288376458613053;0.5160767364258877;-0.1738593182973685;-0.428961888089686;0.2173006748593759;-0.1445998825410768;0.06348464109608415
1972-09-01;0.48503074467324003;0.6110602041853164;-0.1744353206831274;-0.44591546102288127;0.14815516825204617;-0.0877681611671471;0.0646062555902099
1972-10-01;0.8106877505929116;0.48051551680955895;-0.32513218074505096;-0.5716990477133143;0.13648021568584842;-0.2936424059727073;-0.0033654016751524657
1972-11-01;1.1737187856515445;0.5599175209099108;-0.6776420766286998;-0.6483629381427987;0.5597314237574336;-0.4862462433786377;-0.1459078826517512
1972-12-01;1.0847559462074805;0.8818964638358673;-0.06491027683806763;-0.29337033338926155;0.6132763952862134;-0.28270499397782844;0.022426782370621456
1973-01-01;1.1765443163833733;0.6111896079311012;-0.08646110396165854;-0.2881798026309742;0.5938707768730093;-0.5746281879140048;-0.10424633237813793
1973-02-01;1.0618722195307329;0.6601433773388674;-0.1933769631569029;-0.3210111088779209;0.19528509230472113;-0.708202694721442;-0.017280383433505707
1973-03-01;0.9274352847036441;0.729001337788924;0.336628035581482;-0.027453369220663187;0.4177860135932173;-0.889071766817281;0.07915442114067407
1973-04-01;1.0044095582772097;0.7106527400969039;0.25175596568351216;0.27980624591208003;0.420113724106692;-1.03444944779789;0.1279711045230476
1973-05-01;1.1737407152444401;0.7661121614792508;0.2917533110162528;0.5336976811662396;0.478797845861753;-0.6412205305111854;0.30530714289224026
1973-06-01;1.1602110896527826;0.8210452002593639;0.31869258481685214;0.6318000312946417;0.5560772236561892;-0.5242406093423952;0.3565152193172213
1973-07-01;1.0903789552630032;0.7909135365634721;0.3104691935954109;0.7396263608622526;0.3705104786640279;-0.18323516238540316;0.45412082570038703
1973-08-01;0.8774791781122928;0.706605376494938;0.2925940922694093;0.719177409511808;0.21014854223236248;-0.0833803255701146;0.466978128502024
1973-09-01;0.6745770715174367;0.7056593828021478;0.2817015173765939;0.7910693768854423;0.08464390189492815;0.11726212723050483;0.49794484113575277
1973-10-01;0.5232725634170865;0.6642327564352357;0.6355341270580996;0.9259270021775672;0.2521599690880468;0.34365244410158013;0.5692373680663408
1973-11-01;0.20327777811645076;0.6845830442585883;0.7437788914004994;0.992299031166634;-0.009926370656218264;0.45954441230646903;0.6889360755529065
1973-12-01;0.4682139817742599;0.5846638107220157;0.142928898360087;0.8660479806346103;0.06768559658359347;0.631618822325935;0.6383204990032268
1974-01-01;0.44456381545333756;0.8536661041828963;0.39310576131944813;1.1034605075172683;0.25427038861862716;0.8665610434316259;0.7713504651873454
1974-02-01;0.30633392756097255;0.9139720283178016;0.43789003108987384;1.258177048451742;0.009739322313605081;1.0604769068263264;0.7480583180716547
1974-03-01;0.5057122022124909;1.21342369574076;0.6457534053881253;1.5620484366718377;0.4374547580536649;1.210226324650417;0.7027668925594129
1974-04-01;0.2816429315444693;1.3785471705381358;0.8891673313482623;1.8595806429606334;0.6329063544277802;1.1942016000653626;0.7546887801217399
1974-05-01;0.15677052137608993;1.257209788446311;0.9691344119200731;1.897033386333148;0.5551100404850315;0.8138543787631171;0.573979964323432
1974-06-01;0.13843018564737886;1.2210278897926534;0.942942180461539;1.836817817732468;0.6140005174529568;0.8490900295497538;0.5609105307043792
1974-07-01;-0.13317111905638956;1.2074677732937342;0.9342775864028979;1.7471272576851924;0.5725972358328378;0.7717175180491704;0.4428981260488958
1974-08-01;-0.2625026168813961;1.2108579637893755;0.9677189180485406;1.7117653562839896;0.595230469008407;0.7409769960289245;0.4063302653170224
1974-09-01;-0.4835228694499235;1.1958521196125695;0.8853873992506618;1.6833205349301283;0.5307761183266635;0.7226828191683607;0.4946666330220209
1974-10-01;-0.5358411547192459;1.1357158373947653;0.6728471327794439;1.5664068853683415;0.2565029069119675;0.5357798814452115;0.4948755196398613
1974-11-01;-0.3343020352649666;1.024025564509952;0.4792024360639269;1.6283993011884998;-0.19756352229005925;0.48542536672134756;0.2759389928000374
1974-12-01;-0.3783364673158137;1.3291863032957698;0.6789117280034138;1.6540848851151333;-0.05928899436864277;0.49340809004669617;0.4641666157400073
1975-01-01;-0.6958882105056512;1.3488352617365322;0.7087026986996976;1.5224783507197222;-0.39069371623560234;0.46563000936177523;0.4806401063684704
1975-02-01;-0.7007274489262212;1.292270848745173;0.7497418963001263;1.440341608510687;-0.0808860455490058;0.3390859075783735;0.4556411983616577
1975-03-01;-0.7735852505447596;1.1350971310103428;0.04358981347298213;1.1353162199192848;-0.8104079936618753;0.2731787198971481;0.595639389066518
1975-04-01;-0.613614186798472;0.9022161647893655;0.08601335420386096;0.78766883752626;-0.8199699652110752;0.35971562885181496;0.4801520867816541
1975-05-01;-0.7192358821875049;0.9412926238932202;-0.05113923230139905;0.6737717413132013;-0.9096358856285787;0.5802639621936366;0.5360874082429323
1975-06-01;-0.8866896025898394;0.9102077510006492;-0.0363193739050654;0.6962600961092655;-1.0161351211065504;0.5936810799138322;0.5556255986010029
1975-07-01;-0.8124238485382543;0.981848522272305;0.0255304535984463;0.82938786055182;-0.8988014348712746;0.5865957513997181;0.6151818166225742
1975-08-01;-0.7107346392132216;0.9372137415671085;0.008185470372002707;0.82969989014058;-0.9551432831232158;0.6100585176327232;0.6073177282087479
1975-09-01;-0.3708677971374892;0.8081802212164474;0.01565019182227223;0.7577012626796044;-0.9355619367957067;0.46255721660529736;0.5756543639069277
1975-10-01;-0.2457103127450305;0.9545166831124242;0.12900985878726587;0.7810227179545217;-0.9699407411340317;0.43922762163663037;0.5130085456044899
1975-11-01;-0.06618884873740682;0.9706741207780525;0.12465876193266834;0.7156235960975554;-0.14602587009936513;0.38861671898719324;0.6330038588046867
