2002-12-01;-0.009863949673120886;-0.1652169840442858;0.10442471359942485;-0.11485180869040368;0.06709726126630344
2003-12-01;-0.04389383848705879;-0.09139920083139791;-0.06745566801947707;-0.022711361744001443;-0.013396638142636134
2004-12-01;-0.032769810313993154;0.02143849970949032;-0.2617737774702147;0.05119332470404054;-0.07296696883169054
2005-12-01;0.029768866760409473;0.16012282013153098;-0.4375988589400916;0.0919606613224795;-0.09281349798218484
2006-12-01;0.13068956969929768;0.3017104523094335;-0.5540238972120769;0.09727991087410719;-0.06767158772282915
2007-12-01;0.23836773156354438;0.41533128089798166;-0.5804972237668524;0.0767361201414746;-0.008709367927948408
2008-12-01;0.3110067421413848;0.4675324067384962;-0.5038188458433346;0.04704406413613163;0.05977569200154002
2009-12-01;0.3111695180893632;0.4312686547590012;-0.33077210171873217;0.025371464969751026;0.10916470943458356
2010-12-01;0.2213348958858577;0.29666302923654353;-0.08705869933773083;0.023296537489521665;0.11756060989119098
2011-12-01;0.053832256350537316;0.07951305239521776;0.1863892515366803;0.04329994647132029;0.07859761365626244
2012-12-01;-0.14997693251385905;-0.1772563712188788;0.43938704707215204;0.07853930820052057;0.004295137667011088
2013-12-01;-0.3321886198256601;-0.41224269649577167;0.6211462940660876;0.11557291256679511;-0.07938109691362599
2014-12-01;-0.43833374230525207;-0.563262933819351;0.6914519772954442;0.1389963425408937;-0.14256816644350484
2015-12-01;-0.4370701671407634;-0.5883535698982998;0.6323106110526128;0.1366230153773996;-0.1631005613200817
2016-12-01;-0.3315431334249655;-0.4816266837440342;0.4559488848252277;0.10375130595493305;-0.13488384755149327
2017-12-01;-0.1577040261599399;-0.27670524192259155;0.20467547664559593;0.04519734168624116;-0.06962927893398785
2018-12-01;0.02961817615928764;-0.03541720937945435;-0.05949601810343439;-0.025743554298655325;0.008596723198020807
2019-12-01;0.17694397283386037;0.17406695396956862;-0.2731488611198464;-0.09133315660997653;0.07342876278597794
2020-12-01;0.25029612334265144;0.3006826408711364;-0.3912156462814506;-0.13520574570039018;0.10636636917353579
